datetime,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,anomaly,anomaly_score,is_anomaly,hour,day_of_week,date,month,month_name,season,typical_hourly_power,typical_sub_metering_1,typical_sub_metering_2,typical_sub_metering_3,typical_global_reactive_power,typical_voltage,typical_global_intensity,sub_metering_remainder,difference_percent,previous_hour_power,next_hour_power,previous_hour_difference_percent,next_hour_difference_percent
2007-10-13 15:00:00,0.9404,0.0948666666666666,241.233,3.97,7.983333333333333,0.3333333333333333,0.0,1,0.1681154991741031,0,15,Saturday,2007-10-13,10,October,Autumn,0.9177556052861138,1.2115199615199617,1.529151686355076,5.983464793210555,0.13019052225238661,242.05883780704542,3.892028313807975,7.356666666666667,2.4673665389193418,0.3883,0.7352333333333333,-61.498118752527894,-17.575244843198075
2007-10-13 16:00:00,0.7352333333333333,0.1334666666666666,241.37,3.106666666666667,0.0,0.3166666666666666,0.0,1,0.2625840122619458,0,16,Saturday,2007-10-13,10,October,Autumn,0.8920054805557524,0.740937350549976,1.4952895937922146,5.3474892395982785,0.12872227380809914,241.80086964347112,3.7908172753784553,11.937222222222223,-17.575244843198075,0.9404,1.7433666666666667,2.4673665389193418,78.10020586022952
2007-10-13 17:00:00,1.7433666666666667,0.0292,238.49033333333333,7.333333333333333,0.0,8.783333333333333,11.183333333333334,1,0.1315007492833555,0,17,Saturday,2007-10-13,10,October,Autumn,0.9788684174990993,0.47985559566787006,1.4656493905291554,5.167453026666757,0.12868527119475423,240.38709812732048,4.173299218648863,9.08944444444445,78.10020586022952,0.7352333333333333,1.6048,-17.575244843198075,31.601953673570506
2007-10-13 18:00:00,1.6048,0.0657333333333333,237.329,6.776666666666666,0.0,1.0333333333333334,9.966666666666669,1,0.1944142108107476,0,18,Saturday,2007-10-13,10,October,Autumn,1.2194347843654318,0.9641459599773845,1.337817871194117,5.520657614823347,0.1364274269365823,239.45155516123728,5.190490131177417,15.746666666666663,31.601953673570506,1.7433666666666667,4.732766666666667,78.10020586022952,204.3569850469472
2007-10-13 19:00:00,4.732766666666667,0.1613,231.20466666666667,20.453333333333333,0.0,22.266666666666666,16.416666666666668,-1,-0.0461106210674396,1,19,Saturday,2007-10-13,10,October,Autumn,1.5550051088647219,1.6174463871485665,1.5115220220535377,6.446302302982427,0.171786145459234,238.930466899755,6.632231158325848,40.19611111111111,204.3569850469472,1.6048,5.0948,31.601953673570506,191.12761146613107
2007-10-13 20:00:00,5.0948,0.2372333333333333,235.13333333333333,21.81,0.0,25.3,16.95,-1,-0.060941621675016,1,20,Saturday,2007-10-13,10,October,Autumn,1.750022945038559,2.08140452044229,1.1707262942929122,8.175613541830558,0.15300816035440865,239.28330246029805,7.409248924179829,42.66333333333334,191.12761146613107,4.732766666666667,2.4085666666666667,204.3569850469472,36.86592208783873
2007-10-13 21:00:00,2.4085666666666667,0.0885333333333333,237.71416666666667,10.13,0.0,0.55,17.3,1,0.1939482154953595,0,21,Saturday,2007-10-13,10,October,Autumn,1.759800124037363,2.287026996779288,1.129015347837043,7.328838859377964,0.12980194242896828,239.27266637429696,7.416569825188503,22.292777777777776,36.86592208783873,5.0948,2.6967,191.12761146613107,96.94924560163516
2007-10-13 22:00:00,2.6967,0.0594333333333333,237.83033333333333,11.33,0.0,0.9,2.8833333333333333,1,0.1390442055322829,0,22,Saturday,2007-10-13,10,October,Autumn,1.369236013959939,2.081362245358406,0.8932595364646383,5.649572496305126,0.1261657302001093,241.04869644327414,5.74405512212707,41.16166666666667,96.94924560163516,2.4085666666666667,1.5677,36.86592208783873,76.69928148205102
2007-10-13 23:00:00,1.5677,0.1042,239.0265,6.53,0.0,0.3333333333333333,0.0,1,0.2121595714461052,0,23,Saturday,2007-10-13,10,October,Autumn,0.8872135680751174,0.8957981220657277,0.7971244131455398,3.9759741784037557,0.1190702582159624,243.0482762910798,3.727443661971831,25.795,76.69928148205102,2.6967,1.1427666666666667,96.94924560163516,76.4876995221532
2007-10-14 00:00:00,1.1427666666666667,0.0813,238.9555,4.73,0.0,0.1166666666666666,0.0,1,0.2407219068370281,0,0,Sunday,2007-10-14,10,October,Autumn,0.647504993130257,0.33468214872155755,0.5124845011896384,2.936464930799906,0.11461603833651685,242.41523987131797,2.7566137193793776,18.929444444444442,76.4876995221532,1.5677,1.1344666666666667,76.69928148205102,113.59618658067991
2007-10-14 01:00:00,1.1344666666666667,0.068,238.3658333333333,4.736666666666666,0.0,0.2166666666666666,0.0,1,0.2262099682036383,0,1,Sunday,2007-10-14,10,October,Autumn,0.531126835561811,0.23287590898428337,0.36366408632418484,2.3342833685198214,0.10474137931034479,241.72934893267652,2.2770208773164438,18.691111111111113,113.59618658067991,1.1427666666666667,0.3637333333333333,76.4876995221532,-24.31973190198427
2007-10-14 02:00:00,0.3637333333333333,0.0797,241.1605,1.606666666666667,0.0,0.3166666666666666,0.0,1,0.2746130518625198,0,2,Sunday,2007-10-14,10,October,Autumn,0.4806184524376309,0.1458567415730337,0.3501311258173046,2.0271418539325845,0.1051000801434647,242.59294770638923,2.0649125166634925,5.745555555555555,-24.31973190198427,1.1344666666666667,0.6868,113.59618658067991,54.389125061385414
2007-10-14 03:00:00,0.6868,0.0812,240.2288333333333,2.9,0.0,0.3166666666666666,6.283333333333333,1,0.2415145083033369,0,3,Sunday,2007-10-14,10,October,Autumn,0.4448499852090793,0.06775514981273409,0.35003331172572744,1.6920280152899534,0.1030505796754743,242.6846532127166,1.917455022739433,4.846666666666666,54.389125061385414,0.3637333333333333,0.5795,-24.31973190198427,30.563747649214694
2007-10-14 04:00:00,0.5795,0.0873666666666666,240.303,2.503333333333333,0.0,0.3166666666666666,4.65,1,0.2506925775661469,0,4,Sunday,2007-10-14,10,October,Autumn,0.44384449009302435,0.04714017815283638,0.3340544575221457,1.8662496607200139,0.09958634120462898,242.42705781330963,1.911867150294865,4.691666666666666,30.563747649214694,0.6868,0.2730666666666667,54.389125061385414,-39.80987588328769
2007-10-14 05:00:00,0.2730666666666667,0.0502,240.8788333333333,1.2133333333333334,0.0,0.1333333333333333,0.0,1,0.2427289683136743,0,5,Sunday,2007-10-14,10,October,Autumn,0.4536735397607318,0.03570255688482289,0.3156931738212526,2.1357494722026744,0.09694224724372504,242.09452193291108,1.9492212057236686,4.417777777777777,-39.80987588328769,0.5795,0.3022333333333333,30.563747649214694,-61.820213862944726
2007-10-14 06:00:00,0.3022333333333333,0.0769,240.4778333333333,1.336666666666667,0.0,0.1833333333333333,0.0,1,0.2716592466421101,0,6,Sunday,2007-10-14,10,October,Autumn,0.7916056214888059,0.03943232465399953,0.33430185633575465,4.237003661780316,0.10269838499982105,241.94117973934166,3.3699371016670843,4.853888888888888,-61.820213862944726,0.2730666666666667,0.3007,-39.80987588328769,-79.91994004030613
2007-10-14 07:00:00,0.3007,0.0706666666666666,240.71766666666664,1.2899999999999998,0.0,0.3,0.0,1,0.2697657187443133,0,7,Sunday,2007-10-14,10,October,Autumn,1.497505488547278,0.3057199906037115,0.45654216584449137,10.73353527390579,0.10976255029602286,239.93376656075932,6.3032331115649995,4.711666666666668,-79.91994004030613,0.3022333333333333,0.6513666666666666,-61.820213862944726,-54.95069188840219
2007-10-14 08:00:00,0.6513666666666666,0.0941333333333333,239.75266666666667,2.833333333333333,0.0,0.3166666666666666,0.0,1,0.2640952667043145,0,8,Sunday,2007-10-14,10,October,Autumn,1.4458971601807449,1.3455378073379491,0.8156166247138655,12.645057997632597,0.11055587455141205,239.52499216463292,6.075445811957457,10.539444444444445,-54.95069188840219,0.3007,1.0652333333333333,-79.91994004030613,-19.04065851067198
2007-10-14 09:00:00,1.0652333333333333,0.0869333333333333,237.0885,4.653333333333333,6.533333333333333,0.3166666666666666,3.95,1,0.1693545898755123,0,9,Sunday,2007-10-14,10,October,Autumn,1.3157633371730812,1.4185565792582093,0.9136165799789386,12.531879172066958,0.10612661642547772,239.43335239400201,5.5291476367187045,6.953888888888888,-19.04065851067198,0.6513666666666666,1.7755333333333332,-54.95069188840219,45.31201219410272
2007-10-14 10:00:00,1.7755333333333332,0.0758333333333333,237.55166666666668,7.536666666666666,5.35,0.0,17.3,1,0.1694240172557521,0,10,Sunday,2007-10-14,10,October,Autumn,1.2218765032044547,0.9930903025970931,1.1816572641808032,11.401481275428182,0.11437956525753594,239.39489932346703,5.158993945749818,6.942222222222217,45.31201219410272,1.0652333333333333,1.4052,-19.04065851067198,19.558553650861565
2007-10-14 11:00:00,1.4052,0.0657,239.3118333333333,5.806666666666667,0.0,0.3166666666666666,17.533333333333335,1,0.2299875545940612,0,11,Sunday,2007-10-14,10,October,Autumn,1.1753236862529357,1.1396516212678836,1.414231204094946,10.138731047974744,0.12439456854124349,239.5106647379489,4.986264252971935,5.57,19.558553650861565,1.7755333333333332,1.8074666666666668,45.31201219410272,63.34564044680187
2007-10-14 12:00:00,1.8074666666666668,0.2711333333333333,240.6038333333333,7.743333333333333,4.216666666666667,4.6,9.133333333333333,1,0.0964944210065337,0,12,Sunday,2007-10-14,10,October,Autumn,1.1065288683081318,1.1013797313797316,1.3775711566827873,8.873476906235526,0.13646246543767288,240.28470644004997,4.703492247605631,12.174444444444447,63.34564044680187,1.4052,2.2312000000000003,19.558553650861565,105.95270546347273
2007-10-14 13:00:00,2.2312000000000003,0.3060666666666666,239.1815,9.696666666666664,16.483333333333334,5.266666666666667,5.283333333333333,1,0.0190669413336302,0,13,Sunday,2007-10-14,10,October,Autumn,1.0833555184327115,1.1814120229240337,1.8011397564756912,8.176537704461127,0.13082842702109496,240.78095064074648,4.594498789346247,10.153333333333341,105.95270546347273,1.8074666666666668,4.1698,63.34564044680187,313.45646259518196
2007-10-14 14:00:00,4.1698,0.1077333333333333,237.3565,17.646666666666665,7.8,37.583333333333336,17.266666666666666,-1,-0.0450306372965492,1,14,Sunday,2007-10-14,10,October,Autumn,1.008522148578115,1.2917987935464483,1.765932159631474,7.1928147196477825,0.12712553171018803,241.51027475611153,4.271296878251974,6.846666666666671,313.45646259518196,2.2312000000000003,2.8681,105.95270546347273,212.51239256728476
2007-10-14 15:00:00,2.8681,0.1158666666666666,239.9123333333333,12.066666666666666,8.45,18.4,13.933333333333334,1,0.0484346363423435,0,15,Sunday,2007-10-14,10,October,Autumn,0.9177556052861138,1.2115199615199617,1.529151686355076,5.983464793210555,0.13019052225238661,242.05883780704542,3.892028313807975,7.018333333333327,212.51239256728476,4.1698,2.0460000000000003,313.45646259518196,129.37078802758776
2007-10-14 16:00:00,2.0460000000000003,0.1243333333333333,239.6995,8.666666666666666,0.0,24.316666666666663,0.0,1,0.0457041211375401,0,16,Sunday,2007-10-14,10,October,Autumn,0.8920054805557524,0.740937350549976,1.4952895937922146,5.3474892395982785,0.12872227380809914,241.80086964347112,3.7908172753784553,9.783333333333339,129.37078802758776,2.8681,0.6699,212.51239256728476,-31.56383554476907
2007-10-14 17:00:00,0.6699,0.095,239.66916666666663,2.87,0.0,0.8,1.6,1,0.271795747484145,0,17,Sunday,2007-10-14,10,October,Autumn,0.9788684174990993,0.47985559566787006,1.4656493905291554,5.167453026666757,0.12868527119475423,240.38709812732048,4.173299218648863,8.765,-31.56383554476907,2.0460000000000003,1.0673666666666668,129.37078802758776,-12.470377231193885
2007-10-14 18:00:00,1.0673666666666668,0.0762333333333333,237.549,4.516666666666667,0.0,0.5333333333333333,10.333333333333334,1,0.2216423589879539,0,18,Sunday,2007-10-14,10,October,Autumn,1.2194347843654318,0.9641459599773845,1.337817871194117,5.520657614823347,0.1364274269365823,239.45155516123728,5.190490131177417,6.922777777777776,-12.470377231193885,0.6699,3.3715,-31.56383554476907,116.81600792047975
2007-10-14 19:00:00,3.3715,0.148,234.13166666666663,14.483333333333333,0.0,27.3,1.3833333333333333,-1,-0.0399367609680522,1,19,Sunday,2007-10-14,10,October,Autumn,1.5550051088647219,1.6174463871485665,1.5115220220535377,6.446302302982427,0.171786145459234,238.930466899755,6.632231158325848,27.508333333333336,116.81600792047975,1.0673666666666668,2.754766666666667,-12.470377231193885,57.41317418018025
2007-10-14 20:00:00,2.754766666666667,0.0958,236.85683333333333,11.623333333333331,0.0,1.5166666666666666,10.116666666666667,1,0.1435466659024618,0,20,Sunday,2007-10-14,10,October,Autumn,1.750022945038559,2.08140452044229,1.1707262942929122,8.175613541830558,0.15300816035440865,239.28330246029805,7.409248924179829,34.27944444444445,57.41317418018025,3.3715,2.027433333333333,116.81600792047975,15.208159474495405
2007-10-14 21:00:00,2.027433333333333,0.0736,238.141,8.483333333333333,0.0,0.9666666666666668,0.0,1,0.178012139301501,0,21,Sunday,2007-10-14,10,October,Autumn,1.759800124037363,2.287026996779288,1.129015347837043,7.328838859377964,0.12980194242896828,239.27266637429696,7.416569825188503,32.82388888888888,15.208159474495405,2.754766666666667,1.3191,57.41317418018025,-3.661604971588633
2007-10-14 22:00:00,1.3191,0.0881,239.97666666666663,5.510000000000001,0.0,0.45,0.0,1,0.239509159019179,0,22,Sunday,2007-10-14,10,October,Autumn,1.369236013959939,2.081362245358406,0.8932595364646383,5.649572496305126,0.1261657302001093,241.04869644327414,5.74405512212707,21.535,-3.661604971588633,2.027433333333333,0.3409666666666666,15.208159474495405,-61.568817369822035
2007-10-14 23:00:00,0.3409666666666666,0.0810333333333333,240.55416666666667,1.4366666666666668,0.0,0.3166666666666666,0.0,1,0.2763840357028294,0,23,Sunday,2007-10-14,10,October,Autumn,0.8872135680751174,0.8957981220657277,0.7971244131455398,3.9759741784037557,0.1190702582159624,243.0482762910798,3.727443661971831,5.36611111111111,-61.568817369822035,1.3191,0.2934,-3.661604971588633,-54.68760810915053
2007-10-15 00:00:00,0.2934,0.0566666666666666,240.656,1.2333333333333334,0.0,0.0333333333333333,0.0,1,0.2637126762471009,0,0,Monday,2007-10-15,10,October,Autumn,0.647504993130257,0.33468214872155755,0.5124845011896384,2.936464930799906,0.11461603833651685,242.41523987131797,2.7566137193793776,4.8566666666666665,-54.68760810915053,0.3409666666666666,0.3052666666666666,-61.568817369822035,-42.524714206209495
2007-10-15 01:00:00,0.3052666666666666,0.0923666666666666,241.29116666666667,1.3233333333333337,0.0,0.3,0.0,1,0.2790992559360817,0,1,Monday,2007-10-15,10,October,Autumn,0.531126835561811,0.23287590898428337,0.36366408632418484,2.3342833685198214,0.10474137931034479,241.72934893267652,2.2770208773164438,4.787777777777777,-42.524714206209495,0.2934,0.2917333333333333,-54.68760810915053,-39.300430132529904
2007-10-15 02:00:00,0.2917333333333333,0.0749666666666666,240.851,1.27,0.0,0.3166666666666666,0.0,1,0.2735688507581582,0,2,Monday,2007-10-15,10,October,Autumn,0.4806184524376309,0.1458567415730337,0.3501311258173046,2.0271418539325845,0.1051000801434647,242.59294770638923,2.0649125166634925,4.545555555555555,-39.300430132529904,0.3052666666666666,0.2938,-42.524714206209495,-33.95526362400257
2007-10-15 03:00:00,0.2938,0.0744333333333333,240.2853333333333,1.2666666666666666,0.0,0.3166666666666666,0.0,1,0.2752168672553239,0,3,Monday,2007-10-15,10,October,Autumn,0.4448499852090793,0.06775514981273409,0.35003331172572744,1.6920280152899534,0.1030505796754743,242.6846532127166,1.917455022739433,4.58,-33.95526362400257,0.2917333333333333,0.5143,-39.300430132529904,15.873917887819003
2007-10-15 04:00:00,0.5143,0.0765666666666666,239.7698333333333,2.2,0.0,0.3166666666666666,3.6,1,0.2527445169075992,0,4,Monday,2007-10-15,10,October,Autumn,0.44384449009302435,0.04714017815283638,0.3340544575221457,1.8662496607200139,0.09958634120462898,242.42705781330963,1.911867150294865,4.654999999999999,15.873917887819003,0.2938,0.5500333333333334,-33.95526362400257,21.23989722288451
2007-10-15 05:00:00,0.5500333333333334,0.0494,240.93566666666663,2.33,0.0,0.0,4.65,1,0.2257156567088257,0,5,Monday,2007-10-15,10,October,Autumn,0.4536735397607318,0.03570255688482289,0.3156931738212526,2.1357494722026744,0.09694224724372504,242.09452193291108,1.9492212057236686,4.517222222222223,21.23989722288451,0.5143,1.0360666666666667,15.873917887819003,30.881671193553768
2007-10-15 06:00:00,1.0360666666666667,0.0860666666666666,238.16116666666667,4.5233333333333325,0.0,0.3166666666666666,3.9166666666666665,1,0.2468810480880097,0,6,Monday,2007-10-15,10,October,Autumn,0.7916056214888059,0.03943232465399953,0.33430185633575465,4.237003661780316,0.10269838499982105,241.94117973934166,3.3699371016670843,13.034444444444444,30.881671193553768,0.5500333333333334,2.494733333333333,21.23989722288451,66.59260032184993
2007-10-15 07:00:00,2.494733333333333,0.1028999999999999,237.81916666666663,10.46,0.0,0.3166666666666666,17.333333333333332,1,0.1974628108492883,0,7,Monday,2007-10-15,10,October,Autumn,1.497505488547278,0.3057199906037115,0.45654216584449137,10.73353527390579,0.10976255029602286,239.93376656075932,6.3032331115649995,23.92888888888888,66.59260032184993,1.0360666666666667,1.3794333333333335,30.881671193553768,-4.596718817754856
2007-10-15 08:00:00,1.3794333333333335,0.0685,236.23416666666665,5.8,0.0,0.3,17.116666666666667,1,0.2101237084426189,0,8,Monday,2007-10-15,10,October,Autumn,1.4458971601807449,1.3455378073379491,0.8156166247138655,12.645057997632597,0.11055587455141205,239.52499216463292,6.075445811957457,5.573888888888892,-4.596718817754856,2.494733333333333,1.3278333333333334,66.59260032184993,0.9173379299490568
2007-10-15 09:00:00,1.3278333333333334,0.0987,235.40966666666665,5.6033333333333335,0.0,0.0833333333333333,16.983333333333334,1,0.2058709487403747,0,9,Monday,2007-10-15,10,October,Autumn,1.3157633371730812,1.4185565792582093,0.9136165799789386,12.531879172066958,0.10612661642547772,239.43335239400201,5.5291476367187045,5.06388888888889,0.9173379299490568,1.3794333333333335,1.3252333333333333,-4.596718817754856,8.458860601527093
2007-10-15 10:00:00,1.3252333333333333,0.0701,237.30383333333333,5.503333333333333,0.0,0.2166666666666666,17.266666666666666,1,0.2136980787703667,0,10,Monday,2007-10-15,10,October,Autumn,1.2218765032044547,0.9930903025970931,1.1816572641808032,11.401481275428182,0.11437956525753594,239.39489932346703,5.158993945749818,4.603888888888893,8.458860601527093,1.3278333333333334,1.3325,0.9173379299490568,13.37302358366997
2007-10-15 11:00:00,1.3325,0.0760333333333333,236.9413333333333,5.573333333333333,0.0,0.3166666666666666,17.2,1,0.2214911064023469,0,11,Monday,2007-10-15,10,October,Autumn,1.1753236862529357,1.1396516212678836,1.414231204094946,10.138731047974744,0.12439456854124349,239.5106647379489,4.986264252971935,4.691666666666666,13.37302358366997,1.3252333333333333,0.7312,8.458860601527093,-33.9194827227603
2007-10-15 12:00:00,0.7312,0.0862,239.2576666666667,3.08,0.0,0.3166666666666666,7.033333333333333,1,0.2385643826539593,0,12,Monday,2007-10-15,10,October,Autumn,1.1065288683081318,1.1013797313797316,1.3775711566827873,8.873476906235526,0.13646246543767288,240.28470644004997,4.703492247605631,4.836666666666666,-33.9194827227603,1.3325,0.2939,13.37302358366997,-72.87132478678978
2007-10-15 13:00:00,0.2939,0.0728,238.92316666666665,1.2899999999999998,0.0,0.15,0.0,1,0.2643766392175281,0,13,Monday,2007-10-15,10,October,Autumn,1.0833555184327115,1.1814120229240337,1.8011397564756912,8.176537704461127,0.13082842702109496,240.78095064074648,4.594498789346247,4.748333333333332,-72.87132478678978,0.7312,0.2791666666666667,-33.9194827227603,-72.31923294294971
2007-10-15 14:00:00,0.2791666666666667,0.0561666666666666,240.20783333333333,1.2166666666666666,0.0,0.1666666666666666,0.0,1,0.2511470937704153,0,14,Monday,2007-10-15,10,October,Autumn,1.008522148578115,1.2917987935464483,1.765932159631474,7.1928147196477825,0.12712553171018803,241.51027475611153,4.271296878251974,4.486111111111111,-72.31923294294971,0.2939,0.3204,-72.87132478678978,-65.08874496058085
2007-10-15 15:00:00,0.3204,0.1056333333333333,241.6645,1.4233333333333331,0.0,0.3166666666666666,0.0,1,0.2784326351114596,0,15,Monday,2007-10-15,10,October,Autumn,0.9177556052861138,1.2115199615199617,1.529151686355076,5.983464793210555,0.13019052225238661,242.05883780704542,3.892028313807975,5.023333333333334,-65.08874496058085,0.2791666666666667,0.2993333333333333,-72.31923294294971,-66.44265760039528
2007-10-15 16:00:00,0.2993333333333333,0.0884,239.668,1.346666666666667,0.0,0.3166666666666666,0.0,1,0.2783179485921963,0,16,Monday,2007-10-15,10,October,Autumn,0.8920054805557524,0.740937350549976,1.4952895937922146,5.3474892395982785,0.12872227380809914,241.80086964347112,3.7908172753784553,4.672222222222222,-66.44265760039528,0.3204,0.2924333333333333,-65.08874496058085,-70.12536842485243
2007-10-15 17:00:00,0.2924333333333333,0.0628,239.58466666666664,1.3,0.0,0.1833333333333333,0.0,1,0.2565008945380585,0,17,Monday,2007-10-15,10,October,Autumn,0.9788684174990993,0.47985559566787006,1.4656493905291554,5.167453026666757,0.12868527119475423,240.38709812732048,4.173299218648863,4.690555555555555,-70.12536842485243,0.2993333333333333,0.7722,-66.44265760039528,-36.675580367191465
2007-10-15 18:00:00,0.7722,0.1011333333333333,238.277,3.28,0.0,0.1333333333333333,0.0,1,0.2462333362244341,0,18,Monday,2007-10-15,10,October,Autumn,1.2194347843654318,0.9641459599773845,1.337817871194117,5.520657614823347,0.1364274269365823,239.45155516123728,5.190490131177417,12.736666666666668,-36.675580367191465,0.2924333333333333,1.2147,-70.12536842485243,-21.88450101705273
2007-10-15 19:00:00,1.2147,0.1646999999999999,237.21066666666667,5.193333333333333,0.0,0.3,0.0,1,0.2150650914436609,0,19,Monday,2007-10-15,10,October,Autumn,1.5550051088647219,1.6174463871485665,1.5115220220535377,6.446302302982427,0.171786145459234,238.930466899755,6.632231158325848,19.944999999999997,-21.88450101705273,0.7722,3.0245,-36.675580367191465,72.8263054250046
2007-10-15 20:00:00,3.0245,0.0707666666666666,238.60783333333333,12.636666666666668,8.516666666666667,0.3166666666666666,17.466666666666665,1,0.1017024152073499,0,20,Monday,2007-10-15,10,October,Autumn,1.750022945038559,2.08140452044229,1.1707262942929122,8.175613541830558,0.15300816035440865,239.28330246029805,7.409248924179829,24.10833333333333,72.8263054250046,1.2147,1.9445666666666668,-21.88450101705273,10.49929137437547
2007-10-15 21:00:00,1.9445666666666668,0.0824333333333333,237.70366666666663,8.18,9.166666666666666,0.1833333333333333,5.0,1,0.1422125255313021,0,21,Monday,2007-10-15,10,October,Autumn,1.759800124037363,2.287026996779288,1.129015347837043,7.328838859377964,0.12980194242896828,239.27266637429696,7.416569825188503,18.05944444444445,10.49929137437547,3.0245,0.4549666666666666,72.8263054250046,-66.7722246546184
2007-10-15 22:00:00,0.4549666666666666,0.0756333333333333,243.347,1.913333333333333,0.0,0.1166666666666666,0.0,1,0.2706182364277936,0,22,Monday,2007-10-15,10,October,Autumn,1.369236013959939,2.081362245358406,0.8932595364646383,5.649572496305126,0.1261657302001093,241.04869644327414,5.74405512212707,7.46611111111111,-66.7722246546184,1.9445666666666668,0.3338,10.49929137437547,-62.376589807546964
2007-10-15 23:00:00,0.3338,0.0763333333333333,242.91466666666665,1.38,0.0,0.3166666666666666,0.0,1,0.2744175635690684,0,23,Monday,2007-10-15,10,October,Autumn,0.8872135680751174,0.8957981220657277,0.7971244131455398,3.9759741784037557,0.1190702582159624,243.0482762910798,3.727443661971831,5.246666666666667,-62.376589807546964,0.4549666666666666,0.3084333333333333,-66.7722246546184,-52.36587569120312
2007-10-16 00:00:00,0.3084333333333333,0.071,240.13716666666667,1.3166666666666669,0.0,0.3,0.0,1,0.2709456425765393,0,0,Tuesday,2007-10-16,10,October,Autumn,0.647504993130257,0.33468214872155755,0.5124845011896384,2.936464930799906,0.11461603833651685,242.41523987131797,2.7566137193793776,4.840555555555555,-52.36587569120312,0.3338,0.9748,-62.376589807546964,83.53431510740445
2007-10-16 01:00:00,0.9748,0.0806666666666666,240.3768333333333,4.02,0.0,0.1833333333333333,11.366666666666667,1,0.2328254401396302,0,1,Tuesday,2007-10-16,10,October,Autumn,0.531126835561811,0.23287590898428337,0.36366408632418484,2.3342833685198214,0.10474137931034479,241.72934893267652,2.2770208773164438,4.696666666666665,83.53431510740445,0.3084333333333333,0.2683,-52.36587569120312,-44.1760925658973
2007-10-16 02:00:00,0.2683,0.0459,241.6165,1.1833333333333331,0.0,0.1333333333333333,0.0,1,0.2424723422536587,0,2,Tuesday,2007-10-16,10,October,Autumn,0.4806184524376309,0.1458567415730337,0.3501311258173046,2.0271418539325845,0.1051000801434647,242.59294770638923,2.0649125166634925,4.338333333333333,-44.1760925658973,0.9748,0.3078666666666667,83.53431510740445,-30.79314894841022
2007-10-16 03:00:00,0.3078666666666667,0.0927333333333333,240.6398333333333,1.3866666666666667,0.0,0.3,0.0,1,0.2780772386049975,0,3,Tuesday,2007-10-16,10,October,Autumn,0.4448499852090793,0.06775514981273409,0.35003331172572744,1.6920280152899534,0.1030505796754743,242.6846532127166,1.917455022739433,4.831111111111111,-30.79314894841022,0.2683,0.2876333333333333,-44.1760925658973,-35.19501993298398
2007-10-16 04:00:00,0.2876333333333333,0.0769,240.20366666666663,1.3133333333333332,0.0,0.3,0.0,1,0.273938859124173,0,4,Tuesday,2007-10-16,10,October,Autumn,0.44384449009302435,0.04714017815283638,0.3340544575221457,1.8662496607200139,0.09958634120462898,242.42705781330963,1.911867150294865,4.493888888888888,-35.19501993298398,0.3078666666666667,0.2642666666666666,-30.79314894841022,-41.74959668001769
2007-10-16 05:00:00,0.2642666666666666,0.0473666666666666,240.71233333333333,1.2033333333333334,0.0,0.0666666666666666,0.0,1,0.2484170731427777,0,5,Tuesday,2007-10-16,10,October,Autumn,0.4536735397607318,0.03570255688482289,0.3156931738212526,2.1357494722026744,0.09694224724372504,242.09452193291108,1.9492212057236686,4.337777777777776,-41.74959668001769,0.2876333333333333,0.8950666666666667,-35.19501993298398,13.069771407544742
2007-10-16 06:00:00,0.8950666666666667,0.1089666666666666,240.2313333333333,3.91,0.0,0.2333333333333333,3.5,1,0.2660394052387022,0,6,Tuesday,2007-10-16,10,October,Autumn,0.7916056214888059,0.03943232465399953,0.33430185633575465,4.237003661780316,0.10269838499982105,241.94117973934166,3.3699371016670843,11.184444444444447,13.069771407544742,0.2642666666666666,2.1742,-41.74959668001769,45.188115611461264
2007-10-16 07:00:00,2.1742,0.0789333333333333,238.6065,9.08,0.0,0.3,17.45,1,0.2092485852876852,0,7,Tuesday,2007-10-16,10,October,Autumn,1.497505488547278,0.3057199906037115,0.45654216584449137,10.73353527390579,0.10976255029602286,239.93376656075932,6.3032331115649995,18.486666666666668,45.188115611461264,0.8950666666666667,1.4377333333333333,13.069771407544742,-0.5646201591813796
2007-10-16 08:00:00,1.4377333333333333,0.0694999999999999,237.8248333333333,6.003333333333333,0.0,0.3,17.35,1,0.2309899870330641,0,8,Tuesday,2007-10-16,10,October,Autumn,1.4458971601807449,1.3455378073379491,0.8156166247138655,12.645057997632597,0.11055587455141205,239.52499216463292,6.075445811957457,6.312222222222221,-0.5646201591813796,2.1742,1.3246666666666669,45.188115611461264,0.6766664826453095
2007-10-16 09:00:00,1.3246666666666669,0.0735666666666666,237.19616666666667,5.533333333333333,0.0,0.0,17.25,1,0.2190229647245346,0,9,Tuesday,2007-10-16,10,October,Autumn,1.3157633371730812,1.4185565792582093,0.9136165799789386,12.531879172066958,0.10612661642547772,239.43335239400201,5.5291476367187045,4.827777777777783,0.6766664826453095,1.4377333333333333,0.6469666666666666,-0.5646201591813796,-47.0513865378414
2007-10-16 10:00:00,0.6469666666666666,0.0598999999999999,237.7023333333333,2.7266666666666666,0.0,0.3,6.2,1,0.2105406564613057,0,10,Tuesday,2007-10-16,10,October,Autumn,1.2218765032044547,0.9930903025970931,1.1816572641808032,11.401481275428182,0.11437956525753594,239.39489932346703,5.158993945749818,4.282777777777775,-47.0513865378414,1.3246666666666669,0.9025333333333332,0.6766664826453095,-23.209806465254594
